RegionID,SizeRank,Location,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
395065,181,"Santa Cruz, CA",1937.691416,1987.906614,2018.56614,1979.302155,2023.308309,2071.321592,2123.092181,2158.793876,2126.178104,2140.618913,2133.871524,2181.751377,2162.640382,2162.859543,2192.417534,2236.844546,2203.025764,2197.84187,2225.502501,2261.146979,2269.205548,2256.460648,2282.889721,2257.28416,2270.69778,2308.246465,2382.602942,2402.338291,2397.88247,2379.973036,2394.043799,2404.688555,2406.857752,2438.457519,2416.022178,2426.231185,2423.204412,2502.676067,2535.944359,2564.392786,2562.295402,2583.737964,2561.989416,2545.938456,2531.836973,2546.654788,2556.852335,2573.796918,2583.335043,2582.600954,2608.73554,2638.092499,2658.004454,2645.402904,2644.997163,2648.786674,2625.237916,2620.313876,2630.341778,2675.816625,2685.274714,2682.047147,2680.032752,2671.462795,2679.327189,2673.769622,2696.523729,2718.86334,2740.901318,2726.21767,2719.994574,2756.255567,2788.32989,2856.759108,2867.695608,2923.205739,2928.267059,3002.964448,3063.6971,3113.345597,3101.499458,3123.048918,3164.484826,3164.663861,3187.738654,3206.744165,3311.333784,3350.061272,3399.331622,3416.309636,3459.214217,3486.08555,3429.795619,3394.011079,3324.783333
394572,182,"Erie, PA",,,,,,,,,,,,,,,755.1270437,740.1600001,755.5680961,745.068759,758.6630586,744.4366102,758.8695302,752.4414932,770.3918764,765.876902,771.3457812,767.8900475,775.1867301,778.8213441,779.8529354,775.8949976,774.0740228,773.2984366,770.1905561,767.3491835,764.7140591,768.4885842,773.7108138,781.8753545,787.9060729,789.2336517,786.3908494,777.1258756,757.7322653,764.3942773,765.9468978,784.6331564,788.1280442,797.1324833,802.0424683,798.8152985,802.5910317,808.4903748,813.6285112,804.5013655,794.577531,787.6943772,795.347395,797.4238497,800.5313559,801.9910904,811.818883,817.1530349,820.197863,820.1240813,826.7533174,827.3283099,836.910225,830.7959288,829.6877384,824.4469981,838.7094073,822.3793704,822.1567344,825.409021,858.045383,877.0838304,886.4223149,887.4032014,890.2339966,883.7083259,881.7461406,886.018039,887.6511704,916.8117012,930.3205718,975.2240733,972.7828225,976.2763582,972.4458816,984.6432646,1007.665562,1009.764353,998.9608512,996.9622785,1000.547619
394483,183,"College Station, TX",1196.651759,1213.438707,1226.381463,1246.423389,1254.023275,1256.236026,1227.179432,1212.583101,1216.887635,1243.414155,1264.731702,1271.152396,1270.219201,1273.714614,1272.664254,1289.659701,1289.404386,1277.946646,1250.078609,1242.479915,1253.044907,1277.31089,1299.062324,1312.168164,1316.29663,1314.91156,1312.003669,1309.708632,1297.783315,1275.472613,1259.642873,1255.911583,1275.894338,1290.417802,1310.126444,1318.075995,1324.9154,1315.815617,1311.630739,1301.61069,1295.355356,1276.279176,1277.916631,1291.575161,1293.925779,1303.687657,1303.257381,1330.068788,1337.071056,1338.051673,1335.413814,1322.873484,1321.488961,1322.572732,1345.103501,1344.578107,1353.091529,1345.381451,1356.267389,1357.289932,1360.300453,1360.352897,1360.815529,1356.519361,1346.379011,1328.473246,1338.908264,1365.901187,1397.907737,1404.070632,1410.476447,1407.545,1406.840069,1401.992692,1400.062327,1410.316087,1423.227301,1448.737867,1453.445603,1482.715739,1501.56251,1528.665536,1519.033435,1523.608409,1541.083754,1561.397775,1575.626714,1575.419328,1576.601324,1573.135012,1599.345987,1633.906839,1650.506735,1651.799951,1638.167072
394732,184,"Kalamazoo, MI",912.9469181,912.8394664,914.1958121,915.0420508,922.3294283,923.5761154,929.5296991,929.965015,940.3068963,945.0318716,947.4107633,943.6549761,960.4760618,965.8691521,971.6706338,958.027326,967.4301546,973.0760898,984.7967177,976.5748531,974.0032322,972.8375283,985.0854425,996.0126711,997.8786512,1000.365553,1002.234479,1002.426827,1001.432015,991.8803697,998.6211738,994.4154401,1008.697328,1013.679597,1054.503025,1056.702531,1068.739766,1053.41428,1058.312739,1046.029043,1044.79308,1048.429784,1036.496949,1047.042783,1061.994856,1092.687831,1095.759105,1092.56159,1088.731746,1079.346987,1076.984036,1082.800829,1095.250369,1109.4665,1111.021217,1111.630005,1088.999736,1095.585518,1089.532469,1117.49538,1118.555326,1126.424433,1118.298775,1124.220429,1131.422428,1139.3325,1149.458635,1160.366373,1101.419172,1095.349276,1100.916836,1183.137142,1209.554027,1223.514283,1229.822329,1240.960822,1264.75699,1300.677559,1323.832577,1326.443777,1314.31928,1307.218333,1318.785349,1319.049632,1339.448083,1342.960273,1374.586654,1390.539909,1416.272917,1421.165676,1432.897513,1430.754708,1422.781166,1398.292371,1379.434343
394323,185,"Amarillo, TX",,,,,,,,,,,,,,1002.596127,1011.998196,1008.73448,1018.656552,1009.9676,1014.690243,1010.75863,1018.235709,1001.971231,998.085779,990.8300559,1005.575903,1012.399218,1014.905933,1021.643424,1025.077817,1031.619564,1029.828233,1026.255247,1011.861331,1007.31909,1010.185715,1016.747359,1022.55556,1023.408481,1021.068186,1024.245824,1033.832781,1044.022622,1035.305487,1025.858144,1026.81869,1037.537814,1038.716787,1043.356416,1043.251959,1048.184372,1046.022322,1047.893692,1051.240672,1062.200261,1063.876404,1064.24489,1055.332277,1063.865437,1072.633605,1077.096812,1086.685414,1085.185196,1093.323544,1094.364709,1103.324405,1104.583604,1110.213042,1118.395607,1128.292391,1120.284996,1107.878478,1125.392243,1144.946745,1166.149048,1170.376827,1171.190795,1178.561276,1194.542232,1210.18549,1222.370716,1212.857225,1211.461007,1222.983226,1242.197933,1252.838313,1277.938715,1291.314944,1330.84969,1340.557832,1341.060521,1328.142818,1328.161158,1334.15206,1325.536974,1319.181818
394924,186,"Norwich, CT",1114.36749,1123.946606,1121.996099,1119.881017,1127.83961,1139.593491,1148.521474,1143.207577,1139.248931,1132.341928,1136.257417,1139.639287,1146.305908,1157.162995,1168.173855,1167.478674,1152.482831,1146.915919,1153.836961,1165.67025,1162.166144,1160.60869,1155.516761,1160.712601,1160.231022,1166.560873,1179.001109,1180.936419,1190.918192,1187.273792,1194.085903,1179.766712,1172.6207,1167.480428,1177.128643,1186.334212,1194.088959,1196.086645,1198.915954,1204.81434,1208.056258,1215.539101,1204.756488,1206.847443,1200.799479,1210.549899,1200.605034,1211.194516,1216.603229,1241.228556,1254.387341,1260.910815,1259.807281,1249.762311,1249.863585,1241.521577,1248.980323,1252.692918,1268.092704,1279.73999,1281.442361,1280.14288,1270.904809,1277.853738,1296.925859,1325.946856,1334.731748,1348.58639,1340.640664,1344.87431,1343.175967,1352.722379,1373.199738,1394.857866,1427.83943,1471.98543,1488.660324,1517.568487,1521.973787,1535.467636,1504.715519,1492.610602,1479.390541,1521.84784,1542.83443,1580.543302,1578.427007,1603.321455,1620.088852,1662.750958,1681.21051,1690.200667,1664.762323,1658.206104,1635.420602
394811,187,"Lynchburg, VA",646.8953355,650.6601881,652.7815631,655.9151648,655.9096931,658.3636192,663.604529,678.6452225,681.9288637,674.9832866,662.4232305,663.4998153,668.40581,670.013772,667.7713372,676.2845847,678.1393279,684.5148317,683.6984645,688.3772819,688.7173585,687.357603,686.0334158,684.2864694,687.4205288,691.1798878,695.4435507,695.2938504,696.795518,698.7689777,697.2628185,699.9369069,701.755445,708.6558677,708.0795887,706.8045058,708.729243,714.5020532,721.6608675,724.750806,720.9396279,722.1288326,716.857382,720.2490786,720.4230566,731.4197812,721.8825831,726.3759325,727.0793707,749.0697925,757.2889274,758.0918067,755.6193583,751.9788519,752.3996932,754.1569038,752.4699953,751.4909053,750.7968681,758.0207841,767.1872615,771.4929137,781.5175917,781.3496821,795.5062152,795.6565905,815.0289675,815.3773443,831.4935263,823.4147329,822.6759366,813.9678287,831.206727,846.197219,860.9034332,857.5659017,871.8899231,878.0015519,908.5207844,918.8120066,952.1719639,954.0185612,978.3128045,974.6111758,1001.228926,1009.088298,1044.642884,1025.409128,1036.027107,1054.876987,1067.723,1076.277053,1083.173834,1163.927532,1184.291667
394348,188,"Atlantic City, NJ",1256.840501,1316.485654,1346.024478,1311.871537,1268.218392,1261.996238,1243.821688,1222.453037,1202.765121,1215.658788,1256.12567,1283.549255,1293.97073,1306.23639,1284.853015,1283.628505,1251.145539,1232.858911,1192.751976,1176.919911,1186.28277,1207.354449,1212.616574,1237.470627,1257.427245,1281.071436,1258.914128,1258.03539,1236.186084,1229.572918,1199.723058,1204.140418,1210.799294,1236.672681,1251.471121,1275.647031,1285.63262,1269.143036,1263.361832,1277.328744,1268.463197,1271.764795,1257.260379,1276.455914,1268.130564,1266.701616,1286.874394,1303.880027,1323.784896,1332.234997,1319.76098,1307.725032,1272.28938,1249.410539,1248.165387,1271.716257,1302.055369,1315.087565,1297.910964,1308.35198,1297.691027,1308.582376,1304.080255,1300.756302,1290.424361,1278.65475,1277.406415,1298.360606,1314.533882,1334.314432,1364.001253,1402.830382,1443.20159,1483.287047,1492.815963,1495.046861,1455.207121,1466.77574,1455.43729,1451.387412,1453.308691,1480.724028,1614.468374,1703.584465,1796.957733,1769.705727,1739.843372,1733.087728,1677.531069,1615.877301,1573.186492,1660.013422,1772.02077,1829.222816,1766.21049
394455,189,"Charleston, WV",,,,,,,,,,,,,,,,,,,,,,646.6852591,654.6867008,653.5086441,650.8397512,651.4987235,647.7796692,658.0726821,659.5432768,666.3576614,661.4537819,665.6981707,665.0303377,671.9699592,667.553919,662.689165,669.9526192,673.6420559,678.1224429,677.5317426,680.2414106,686.7011377,683.2384354,684.4837662,683.2606477,686.5512267,685.5063732,685.704602,681.827521,678.9743059,680.3476299,685.2728566,691.2390593,691.2550155,692.713077,699.1988766,700.049092,703.8202268,703.1073657,700.9524783,699.9423996,698.2264551,706.2635903,708.4970911,710.544513,706.8602739,705.9750345,710.1860023,717.9192324,718.441554,723.3854136,724.5984663,729.1268457,726.3769123,725.9553935,737.8968549,741.6290405,746.9620043,730.2905917,730.2718934,730.6335341,739.3771581,740.9857473,744.5864039,746.4403485,757.0167479,776.0308231,789.6134539,797.7015458,784.8542278,792.1085146,784.8715013,783.3523355,780.7583978,782.6587302
395171,190,"Tuscaloosa, AL",,,,,,,,,,,,,,,774.9929867,758.1593186,730.9986192,729.0818441,731.930107,740.2653188,735.84725,838.5657314,885.3146089,,1321.213979,,,1246.992073,1268.408194,1241.608908,1241.953579,1237.909767,1279.057108,1289.711515,1293.449384,1298.982707,1285.067627,1278.050259,1258.216646,1264.515206,1259.162468,1258.366795,1257.733413,1269.611473,1283.621815,1274.220857,1261.482797,1246.900049,1212.831536,1217.959233,1228.787681,1253.731589,1231.642946,1233.289793,1238.491532,1273.10648,1278.520921,1283.593308,1281.766662,1280.350844,1277.76066,1268.554684,1255.10528,1274.325351,1280.618834,1284.519369,1283.996176,1290.809197,1285.243044,1263.491471,1258.426198,1264.562466,1290.445829,1286.473754,1292.770543,1301.117012,1309.346834,1328.035432,1334.646285,1352.392746,1360.839319,1364.4454,1363.888695,1365.571321,1384.135968,1398.64656,1363.492486,1359.519042,1370.352745,1426.552148,1447.673738,1436.752507,1440.314902,1451.019521,1450.319259
395240,191,"Yakima, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.834367,1395.93723,1414.207237,1444.673843,1447.394648,1448.844478,1456.47039,1490.524982,1492.347442,1456.676451,1417.827104,1435.714127,1444.807359
394609,192,"Fort Smith, AR",686.7539876,719.9713405,716.7944859,716.321723,716.4981967,723.4973715,728.8804306,727.8025572,724.8696539,722.1101611,721.9111564,731.1627327,732.1041983,742.6559096,727.4033703,731.5357819,724.8358558,732.1083896,731.0679836,732.1475308,733.417237,739.915125,742.5271715,745.6773737,742.4101026,743.5279723,745.2654389,744.5892779,743.1742432,744.6699267,751.7491483,754.4136708,751.7939804,750.1123971,750.2817323,753.8681097,754.6408911,751.1043827,756.5670192,756.3736039,764.6371676,760.6867999,765.8251553,766.7786011,770.7201213,771.7470837,771.2879293,767.6612411,764.272162,765.4232977,773.2596287,777.0912501,782.5129527,783.8740967,783.6338743,781.825798,779.1602684,782.0126349,782.6852748,781.6724917,787.1090413,793.8365675,804.4678671,808.087524,806.7061603,810.8558085,815.4193885,827.1108218,834.0393745,835.6545826,837.1372306,844.2451533,853.6999904,861.6675232,866.1921952,880.5984349,897.5979485,914.6403292,918.0666858,922.8432039,922.2598266,943.4694476,944.943625,970.1152403,972.0675971,985.3169541,991.0977669,992.9754472,1010.046771,994.0484929,998.6888821,993.1353379,1005.344657,1057.359647,1071.527778
394585,193,"Fargo, ND",,,,,,,,,,,1100.415425,1093.646009,1127.179249,1144.785963,1150.226232,1147.740396,1139.437498,1107.843338,1106.611101,1101.472862,1117.007202,1110.274325,1114.253463,1124.21822,1128.997632,1137.504692,1132.374442,1137.488021,1139.068406,1134.567299,1137.194312,1138.279688,1144.457294,1136.693651,1132.509074,1134.407206,1140.145141,1149.075951,1154.370271,1151.303975,1146.679202,1143.177054,1152.589232,1150.493623,1143.309315,1140.280755,1139.51483,1149.801833,1154.315213,1165.704307,1166.653484,1168.301349,1169.817686,1175.623534,1174.06148,1162.292405,1160.896165,1166.486091,1177.694051,1183.094105,1186.669313,1185.792087,1190.111636,1195.642017,1202.08051,1197.345851,1197.312235,1196.266695,1201.963264,1198.122024,1209.591546,1207.946942,1216.742822,1224.802112,1237.077837,1245.309959,1244.254007,1250.378965,1254.549439,1266.153341,1277.515152,1281.262304,1272.23445,1275.496187,1283.443199,1306.45704,1315.026454,1322.615529,1323.920703,1334.522961,1340.02102,1348.924472,1354.406366,1373.475581,1382.802309
394334,195,"Appleton, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.3133879,1015.180149,1047.61622,1078.934256,1093.387405,1094.044714,1103.538601,1100.040855,1121.632734,1135.581643,1147.103233,1124.457802,1110.571429
394387,196,"Binghamton, NY",,,,,,,813.8075359,834.1643941,841.1722209,839.385433,853.815336,918.5928425,936.5122127,947.9203786,882.3924026,864.8542109,837.4459454,848.4280339,871.9300703,890.4751971,886.0323294,931.192959,922.730542,955.4880382,934.7353919,942.112081,934.2456098,901.2175914,909.7238406,903.5959522,927.0494118,937.9003121,932.9535158,915.0986133,913.1022667,923.845625,940.9114993,928.767786,942.9374705,943.9402047,957.3008955,956.5211354,919.3528733,915.0378399,899.6577152,951.7624079,970.1753878,986.6317114,968.5655252,956.8905521,969.113578,988.6376328,1000.434342,997.2632958,972.7596737,948.3466993,942.4540726,972.7180467,997.7340737,1017.035039,1031.372141,1055.082644,1036.272939,1027.61875,1022.393414,1043.506017,1047.819866,1079.29829,1116.158206,1093.277756,1080.454225,1083.158537,1130.93133,1146.520227,1146.720347,1167.499824,1176.091717,1208.013155,1242.168506,1254.745547,1242.096117,1196.69632,1210.152084,1246.757315,1274.000099,1308.945207,1295.569782,1329.487218,1303.357374,1349.251858,1348.671513,1350.246908,1345.441665,1375.041971,1459.537037
395174,197,"Tyler, TX",1052.991175,1065.933799,1071.505781,1080.331007,1079.146117,1107.420326,1097.74724,1094.739001,1063.673246,1066.748151,1067.70623,1073.589367,1067.944296,1061.255025,1060.268213,1066.659548,1081.941891,1089.4002,1089.539959,1083.856935,1072.949947,1063.46135,1060.309412,1072.848716,1078.388627,1084.004269,1081.863663,1092.385981,1100.037638,1105.720941,1105.272697,1099.215246,1094.921745,1092.147456,1092.374273,1093.887942,1098.152696,1107.237104,1111.698413,1112.575924,1118.429053,1123.241378,1130.803832,1128.213467,1131.041929,1138.248296,1142.429635,1140.866183,1140.338529,1144.791872,1151.909879,1154.112759,1153.387257,1153.821356,1156.866049,1162.434046,1163.998117,1153.630874,1149.377846,1148.558286,1152.245322,1154.063161,1160.685144,1163.416301,1163.208294,1158.740808,1161.132765,1172.889054,1180.515308,1192.3312,1208.093903,1209.176528,1226.436175,1241.216622,1271.433253,1295.043675,1311.579071,1324.875666,1314.292586,1362.804372,1403.141714,1447.985923,1421.19284,1411.302937,1409.856136,1401.763247,1408.791664,1415.289244,1440.864822,1413.756246,1437.493092,1443.455177,1501.947537,1495.161781,1495.331779
753895,198,"Lafayette, IN",823.5266688,822.0366678,820.9227236,821.8197574,824.9252528,826.8618851,826.3900928,825.4275246,825.9369755,821.560414,833.9941534,842.1770883,851.6760042,832.1842977,829.2625658,831.0998502,838.7910026,842.3507867,845.5726463,854.6312748,865.7385117,871.7752812,872.8138703,871.1448697,869.3901995,867.9714691,873.1809263,874.9270921,885.1515968,882.5769911,887.1617956,890.3711296,892.783156,891.5240508,893.3246789,897.5605968,903.9165678,901.9110086,912.6350537,914.6315804,920.6922437,920.2560468,924.8299625,930.2932332,929.2465349,932.9673331,931.1396894,930.037856,932.7832618,937.85081,946.0627875,950.9926131,957.8650642,964.7633591,969.1993141,966.6398134,965.7066644,961.6715095,963.336834,968.3483345,972.5123388,977.4309388,979.0136631,985.3186203,995.0752321,997.7979001,1002.629022,1004.901793,1006.686245,1006.24493,1004.258266,1007.692207,1015.462973,1014.623964,1020.145615,1022.748915,1044.516133,1056.288253,1075.3924,1084.738807,1095.954765,1090.726645,1089.796466,1088.979482,1106.854553,1124.78063,1149.421856,1160.754367,1172.506936,1199.694417,1228.228302,1260.73808,1252.366033,1255.704658,1240.863799
394378,199,"Bellingham, WA",1012.285396,1016.286508,1024.738335,1031.904568,1037.787384,1040.773328,1042.636705,1050.976622,1051.280808,1062.146066,1059.962726,1067.176104,1060.929061,1069.946867,1076.525469,1096.832532,1108.270341,1125.147095,1130.771319,1141.422196,1139.22416,1145.001797,1137.332692,1141.701495,1153.838965,1165.827691,1177.277283,1185.123995,1203.610276,1219.86723,1231.617384,1233.208476,1234.340022,1223.045382,1226.476804,1233.002104,1244.809346,1263.300167,1277.076091,1294.840904,1302.880558,1307.975281,1325.235516,1315.688599,1323.738557,1313.120899,1330.707355,1340.30017,1360.302965,1366.590935,1374.751137,1386.386975,1395.460877,1399.692275,1397.510477,1389.574085,1381.444177,1375.413433,1395.917026,1417.576537,1452.683562,1460.490037,1464.798521,1448.91701,1459.52059,1467.922343,1488.343845,1469.148266,1460.836035,1441.560543,1466.498465,1485.161825,1512.534096,1538.745972,1561.021808,1590.331959,1606.756967,1636.825256,1652.785578,1679.532656,1700.600928,1699.714231,1687.699892,1682.524705,1720.538476,1750.171691,1789.752232,1798.180797,1818.170836,1817.845517,1808.683652,1813.08557,1805.540786,1811.988476,1808.68254
395161,200,"Topeka, KS",675.7934724,677.2009626,674.6591743,683.7705327,689.7627437,690.3259231,685.2523873,680.5879825,682.6273355,683.1676227,685.5404257,683.7906039,684.6609933,686.1343513,694.1672727,698.2254973,701.0382383,699.5258991,702.5284476,703.0268997,700.2419283,699.7777515,696.3104578,702.0456045,699.5945605,698.212119,700.349187,706.0176714,713.8838553,713.9133564,713.3931502,713.7847555,715.3205673,717.1241233,718.118834,715.4307454,713.9508753,712.9441059,717.7234353,726.9853378,733.1092127,733.7447245,731.3463826,734.4478961,734.9649683,735.8008531,733.2717056,736.0141828,738.6483827,746.9194541,753.9588618,761.0243616,759.715412,761.716244,,787.5727621,790.0122777,766.3269362,769.8424185,769.0405706,777.1825628,775.0027058,774.5918048,768.6489494,774.2731572,781.5581195,783.5007602,780.4580958,780.8228237,785.379371,792.8312182,796.5794138,796.2705973,808.3518302,818.9029878,839.2598312,849.9742371,870.1185078,879.2195509,886.4029005,879.541624,884.7268795,892.2704817,919.2839777,931.3977103,939.9926519,924.315615,928.537159,939.9727769,957.857137,959.4618673,975.1110285,973.2108266,982.0211385,981.6067251
394813,201,"Macon, GA",679.190874,690.7160829,692.5508408,700.2386915,701.5582227,647.8228016,656.9709296,663.6432241,720.9882963,718.8202482,728.4295604,734.6820091,752.0215113,751.8140252,745.931542,733.895684,740.2835253,749.2381539,755.7172698,748.2428063,739.7125172,743.8668631,750.5294462,762.5278895,753.0941229,751.0683326,743.1018175,755.6146217,754.2657802,744.6773965,742.3134844,748.0554143,771.0241965,777.2906649,788.8966621,794.6959503,787.9775884,789.1665669,785.6931111,786.7786703,777.7494174,785.8167562,797.4272389,805.0373141,799.7090546,794.4678347,797.2932898,796.359688,806.3165358,815.4252884,826.8907444,831.1082518,827.5506509,827.8001673,825.9084463,822.4683994,822.1799879,812.7227281,818.5513868,818.1064221,835.8795655,829.3434184,837.4219535,844.7120512,869.0686076,889.8034126,902.6451418,901.0404958,895.7674761,901.3704855,914.2585952,920.2821918,920.0104328,936.5597101,977.4178307,1018.578373,1045.034337,1044.523546,1058.818964,1061.715362,1064.283757,1036.758869,1033.809875,1048.683142,1070.304023,1084.201271,1114.370614,1127.699686,1152.368073,1127.799271,1148.502658,1149.553465,1156.048704,1137.626798,1122.552885
394519,202,"Daphne, AL",987.4697846,997.3750876,1004.634725,1020.182202,1026.161718,1029.886686,1029.615936,1031.794394,1022.052412,1021.566055,1018.020515,1027.134767,1030.397304,1032.416424,1036.508923,1042.522984,1049.467878,1055.338987,1050.390894,1056.332747,1045.8124,1045.80691,1042.192568,1054.457036,1058.81335,1067.070093,1071.889502,1084.165082,1090.987039,1097.607572,1096.553382,1087.805979,1080.068184,1074.172716,1079.737721,1076.914241,1075.184321,1078.211825,1091.387563,1104.922447,1113.818955,1118.008875,1122.94196,1119.566765,1113.022105,1103.334976,1112.408685,1118.469088,1129.109414,1129.689602,1146.452034,1157.350148,1164.599715,1159.69943,1161.8926,1164.726158,1163.902757,1164.793908,1154.46279,1158.525278,1164.278419,1170.501753,1173.103365,1177.638089,1194.436663,1202.948369,1211.814314,1205.969532,1215.768898,1222.201551,1240.630243,1256.951148,1271.349527,1311.905702,1331.035216,1379.188186,1426.97672,1486.08717,1527.026375,1542.759803,1537.30398,1543.286778,1514.5598,1526.329872,1493.548989,1511.24432,1529.443177,1553.015534,1588.377903,1601.670405,1602.728916,1578.975472,1586.431725,1593.662292,1599.144807
394681,203,"Hilton Head Island, SC",1192.608418,1215.512905,1240.244232,1252.344768,1254.7471,1258.257103,1262.390284,1270.109657,1257.781567,1259.561479,1251.275674,1248.929127,1251.403863,1262.795675,1282.163997,1300.405543,1321.383738,1323.52421,1301.778056,1299.216585,1302.632861,1316.628475,1322.729757,1327.917923,1354.436991,1358.512111,1375.548212,1376.79794,1388.79408,1384.175958,1385.13343,1381.576459,1402.985557,1410.639411,1413.01649,1411.835473,1425.67833,1438.358484,1449.623842,1451.540263,1457.640626,1450.400154,1443.728818,1437.264321,1433.223749,1439.022335,1447.368824,1459.89547,1477.240311,1501.439343,1519.829828,1523.653537,1525.901007,1519.191939,1517.54074,1511.596216,1521.512805,1511.96039,1516.894063,1515.081704,1524.741571,1527.288162,1531.020488,1542.297651,1557.586081,1561.736456,1571.816917,1575.573654,1605.847134,1627.640802,1627.761308,1630.341985,1634.35837,1666.644229,1690.574026,1728.531134,1768.106082,1824.125658,1883.947272,1961.470906,1995.770206,1993.944262,2034.622266,2082.055124,2164.438571,2168.47964,2189.57108,2194.161031,2264.811371,2273.08304,2349.916591,2298.736606,2290.264669,2241.073901,2254.780882
394454,204,"Champaign, IL",740.2375837,748.3209248,751.7089338,763.5693347,759.1430256,761.273056,768.7502301,769.6735861,766.5426106,761.3207421,763.0613414,764.7060144,761.1665868,762.9068046,764.8509506,771.2659906,773.8428118,776.5743851,770.0364199,768.2272357,760.9780032,774.1898981,776.955496,788.0069676,781.7853757,783.9201508,787.1588855,790.3830958,787.6949392,782.9222995,781.6536406,786.1865745,787.1991356,789.3935279,790.9492171,797.0475139,797.257358,798.9790153,799.7739582,801.0323498,800.8294834,797.7625631,799.6852893,797.9950183,801.9208764,797.2389211,803.3204978,803.5598497,809.988379,817.0828582,820.9125768,827.5521457,824.5424954,820.5575982,820.8192824,820.5640498,827.4940557,823.392236,825.6423712,829.9548127,841.0704027,841.6770586,836.8114976,832.3359776,831.5823117,832.7018845,838.2579638,844.0581931,855.5978018,864.4560096,867.1099151,865.2302383,863.5651051,869.709079,871.9491484,871.9009473,872.829793,880.1941636,885.2528508,902.5903278,923.6186899,937.0458695,950.2230261,953.3678884,971.5823418,976.908862,993.4447513,990.7768772,977.8644633,980.6349493,984.1670219,1000.012808,1002.60165,1018.402554,1024.824561
395030,205,"Rochester, MN",1069.475995,1068.977081,1082.173811,1085.709357,1084.405462,1086.966287,1091.28726,1092.862127,1090.515053,1077.592008,1086.678579,1103.599334,1126.855122,1125.950932,1120.235823,1115.442081,1124.468045,1124.969269,1131.697001,1120.862483,1112.278079,1101.205223,1129.965788,1142.83404,1159.705768,1157.485834,1169.810747,1166.293529,1154.177691,1150.682172,1147.949719,1143.48142,1138.675678,1131.687328,1132.559789,1119.769923,1130.079265,1139.528208,1164.630122,1180.504457,1192.145535,1196.769618,1199.810101,1207.96717,1182.963101,1189.354711,1175.854724,1212.812764,1204.02464,1220.565804,1225.626695,1241.282049,1242.485751,1251.464613,1252.195197,1256.23141,1243.770585,1243.192327,1243.48373,1244.459986,1256.254096,1259.121673,1263.070745,1248.558743,1243.119717,1240.91926,1242.394861,1243.970927,1237.20948,1242.862149,1252.33933,1267.130358,1275.783545,1282.766652,1294.001657,1298.050504,1304.765202,1320.428367,1327.853091,1317.695882,1313.723739,1326.350352,1352.726986,1372.627257,1387.40689,1413.153116,1420.829908,1432.592856,1438.377979,1436.120625,1437.953968,1421.077534,1423.84078,1443.633603,1470.843364
394848,206,"Medford, OR",1051.990928,1052.394287,1064.649011,1074.961588,1084.865041,1100.900448,1108.671298,1113.101115,1112.759733,1117.302238,1131.984357,1157.63064,1173.97566,1194.610748,1200.847814,1212.092212,1209.350564,1207.37076,1225.76983,1232.026328,1235.505801,1245.567533,1259.89662,1278.898326,1274.716322,1285.242603,1296.308522,1302.778295,1311.512883,1320.690999,1330.217764,1339.994454,1336.148832,1344.438357,1334.360982,1343.454007,1341.608647,1362.775779,1368.708991,1391.623235,1401.145031,1409.184379,1405.19547,1405.221407,1389.304689,1384.146214,1366.920297,1394.34207,1402.76827,1427.700931,1438.31841,1457.193323,1474.832136,1475.763339,1471.825136,1458.487876,1450.573149,1452.958588,1458.298286,1470.178383,1483.445353,1456.511346,1465.407798,1474.67155,1543.241614,1569.670625,1577.47417,1577.637315,1583.397354,1629.505686,1642.457439,1651.8889,1630.900059,1652.386536,1659.87898,1686.316705,1707.203591,1749.699162,1760.291224,1736.346019,1732.986133,1725.803901,1784.194224,1794.269912,1802.786534,1799.831895,1810.859664,1878.948806,1875.930226,1871.953208,1859.49249,1876.572064,1862.801451,1838.006811,1831.92033
